CCODI_UBIGEO,DEPA,PROV,DIS,VOTOS_PL,VALIDOS_PL,EMITIDOS_PL,VOTOS_FP,VALIDOS_FP,EMITIDOS_FP,UBIGEO_INEI,ganador
071102,CUSCO,PAUCARTAMBO,CAICAY,1628,92.238,87.292,137,7.762,7.346,081102,PL
071103,CUSCO,PAUCARTAMBO,COLQUEPATA,4839,93.834,88.626,318,6.166,5.824,081104,PL
071104,CUSCO,PAUCARTAMBO,CHALLABAMBA,4655,95.861,91.742,201,4.139,3.961,081103,PL
071105,CUSCO,PAUCARTAMBO,KOSÑIPATA,2275,86.998,81.952,340,13.002,12.248,081106,PL
071106,CUSCO,PAUCARTAMBO,HUANCARANI,3649,93.182,88.913,267,6.818,6.506,081105,PL
071201,CUSCO,QUISPICANCHI,URCOS,6261,86.669,81.972,963,13.331,12.608,081201,PL
071202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,2883,85.804,82.184,477,14.196,13.597,081202,PL
071203,CUSCO,QUISPICANCHI,CAMANTI,1044,75.707,72.753,335,24.293,23.345,081203,PL
071204,CUSCO,QUISPICANCHI,CCARHUAYO,1765,96.501,93.14,64,3.499,3.377,081204,PL
071205,CUSCO,QUISPICANCHI,CCATCA,6249,90.749,84.893,637,9.251,8.654,081205,PL
071206,CUSCO,QUISPICANCHI,CUSIPATA,2511,92.418,86.916,206,7.582,7.13,081206,PL
071207,CUSCO,QUISPICANCHI,HUARO,2128,88.007,81.846,290,11.993,11.154,081207,PL
071208,CUSCO,QUISPICANCHI,LUCRE,2295,83.698,80.021,447,16.302,15.586,081208,PL
071209,CUSCO,QUISPICANCHI,MARCAPATA,2285,91.363,87.649,216,8.637,8.285,081209,PL
071210,CUSCO,QUISPICANCHI,OCONGATE,8564,96.398,92.946,320,3.602,3.473,081210,PL
071211,CUSCO,QUISPICANCHI,OROPESA,4303,81.791,77.587,958,18.209,17.274,081211,PL
071212,CUSCO,QUISPICANCHI,QUIQUIJANA,5545,94.949,90.575,295,5.051,4.819,081212,PL
071301,CUSCO,URUBAMBA,URUBAMBA,11083,83.069,78.709,2259,16.931,16.043,081301,PL
071302,CUSCO,URUBAMBA,CHINCHERO,6992,91.494,87.839,650,8.506,8.166,081302,PL
071303,CUSCO,URUBAMBA,HUAYLLABAMBA,2940,85.915,82.468,482,14.085,13.52,081303,PL
071304,CUSCO,URUBAMBA,MACHUPICCHU,3166,80.478,77.163,768,19.522,18.718,081304,PL
071305,CUSCO,URUBAMBA,MARAS,3933,91.211,86.497,379,8.789,8.335,081305,PL
071306,CUSCO,URUBAMBA,OLLANTAYTAMBO,5554,89.667,83.331,640,10.333,9.602,081306,PL
071307,CUSCO,URUBAMBA,YUCAY,1593,84.286,80.822,297,15.714,15.068,081307,PL
080101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,20121,87.407,83.4,2899,12.593,12.016,090101,PL
080102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,964,74.268,71.302,334,25.732,24.704,090102,PL
080103,HUANCAVELICA,HUANCAVELICA,ACORIA,9224,89.745,84.959,1054,10.255,9.708,090103,PL
080104,HUANCAVELICA,HUANCAVELICA,CONAYCA,355,85.542,79.065,60,14.458,13.363,090104,PL
080105,HUANCAVELICA,HUANCAVELICA,CUENCA,705,77.387,71.792,206,22.613,20.978,090105,PL
080106,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,1014,86.224,81.774,162,13.776,13.065,090106,PL
080108,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,293,85.673,77.309,49,14.327,12.929,090107,PL
080109,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,420,66.142,63.54,215,33.858,32.526,090108,PL
080110,HUANCAVELICA,HUANCAVELICA,LARIA,393,86.947,82.218,59,13.053,12.343,090109,PL
080111,HUANCAVELICA,HUANCAVELICA,MANTA,372,80.694,75.61,89,19.306,18.089,090110,PL
080112,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,342,72.152,67.323,132,27.848,25.984,090111,PL
080113,HUANCAVELICA,HUANCAVELICA,MOYA,436,73.277,68.878,159,26.723,25.118,090112,PL
080114,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,973,92.667,88.214,77,7.333,6.981,090113,PL
080115,HUANCAVELICA,HUANCAVELICA,PALCA,1414,87.717,83.274,198,12.283,11.661,090114,PL
080116,HUANCAVELICA,HUANCAVELICA,PILCHACA,270,74.792,69.948,91,25.208,23.575,090115,PL
080117,HUANCAVELICA,HUANCAVELICA,VILCA,890,83.178,78.901,180,16.822,15.957,090116,PL
080118,HUANCAVELICA,HUANCAVELICA,YAULI,10979,92.791,89.661,853,7.209,6.966,090117,PL
080119,HUANCAVELICA,HUANCAVELICA,ASCENSION,6210,90.052,86.238,686,9.948,9.526,090118,PL
080120,HUANCAVELICA,HUANCAVELICA,HUANDO,2968,88.942,84.199,369,11.058,10.468,090119,PL
080201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,4274,85.789,81.877,708,14.211,13.563,090201,PL
080202,HUANCAVELICA,ACOBAMBA,ANTA,2139,89.648,84.713,247,10.352,9.782,090203,PL
080203,HUANCAVELICA,ACOBAMBA,ANDABAMBA,1786,92.014,88.241,155,7.986,7.658,090202,PL
080204,HUANCAVELICA,ACOBAMBA,CAJA,957,79.419,75.177,248,20.581,19.482,090204,PL
080205,HUANCAVELICA,ACOBAMBA,MARCAS,793,81.417,75.668,181,18.583,17.271,090205,PL
080206,HUANCAVELICA,ACOBAMBA,PAUCARA,5152,88.675,84.821,658,11.325,10.833,090206,PL
080207,HUANCAVELICA,ACOBAMBA,POMACOCHA,1357,83.662,78.667,265,16.338,15.362,090207,PL
080208,HUANCAVELICA,ACOBAMBA,ROSARIO,2478,88.595,83.462,319,11.405,10.744,090208,PL
080301,HUANCAVELICA,ANGARAES,LIRCAY,10091,86.336,80.247,1597,13.664,12.7,090301,PL
080302,HUANCAVELICA,ANGARAES,ANCHONGA,3784,97.001,92.973,117,2.999,2.875,090302,PL
080303,HUANCAVELICA,ANGARAES,CALLANMARCA,393,90.553,87.14,41,9.447,9.091,090303,PL
080304,HUANCAVELICA,ANGARAES,CONGALLA,1637,89.356,83.734,195,10.644,9.974,090306,PL
080305,HUANCAVELICA,ANGARAES,CHINCHO,424,66.667,64.145,212,33.333,32.073,090305,PL
080306,HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,673,89.614,84.975,78,10.386,9.848,090308,PL
080307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,631,89.631,84.698,73,10.369,9.799,090307,PL
080308,HUANCAVELICA,ANGARAES,JULCAMARCA,539,85.42,82.542,92,14.58,14.089,090309,PL
080309,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,472,86.924,85.199,71,13.076,12.816,090310,PL
080310,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,570,81.897,77.869,126,18.103,17.213,090311,PL
080311,HUANCAVELICA,ANGARAES,SECCLLA,1438,93.864,90.783,94,6.136,5.934,090312,PL
080312,HUANCAVELICA,ANGARAES,CCOCHACCASA,1699,92.892,88.906,130,7.108,6.803,090304,PL
080401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,1044,68.146,64.804,488,31.854,30.292,090401,PL
080402,HUANCAVELICA,CASTROVIRREYNA,ARMA,373,52.758,49.404,334,47.242,44.238,090402,PL
080403,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,692,76.549,73.383,212,23.451,22.481,090403,PL
080405,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,380,69.217,65.858,169,30.783,29.289,090404,PL
080406,HUANCAVELICA,CASTROVIRREYNA,COCAS,290,63.877,58.943,164,36.123,33.333,090406,PL
080408,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,434,80.519,78.481,105,19.481,18.987,090405,PL
080409,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,695,74.651,72.32,236,25.349,24.558,090407,PL
080410,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,184,58.228,56.615,132,41.772,40.615,090408,PL
080414,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,362,64.991,61.46,195,35.009,33.107,090409,PL
080422,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,288,58.182,56.582,207,41.818,40.668,090410,PL
080427,HUANCAVELICA,CASTROVIRREYNA,TANTARA,161,39.364,37.529,248,60.636,57.809,090412,FP
080428,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,598,64.163,61.586,334,35.837,34.398,090413,PL
080429,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,590,85.137,80.491,103,14.863,14.052,090411,PL
080501,HUANCAVELICA,TAYACAJA,PAMPAS,3865,80.858,75.636,915,19.142,17.906,090701,PL
080502,HUANCAVELICA,TAYACAJA,ACOSTAMBO,1938,84.298,80.05,361,15.702,14.911,090702,PL
080503,HUANCAVELICA,TAYACAJA,ACRAQUIA,2224,87.387,83.421,321,12.613,12.041,090703,PL
080504,HUANCAVELICA,TAYACAJA,AHUAYCHA,2139,86.494,82.715,334,13.506,12.916,090704,PL
080506,HUANCAVELICA,TAYACAJA,COLCABAMBA,5658,91.598,86.553,519,8.402,7.939,090705,PL
080509,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,4674,86.974,81.899,700,13.026,12.266,090706,PL
080511,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,921,65.739,61.771,480,34.261,32.193,090707,PL
080512,HUANCAVELICA,TAYACAJA,HUARIBAMBA,1870,87.835,82.234,259,12.165,11.39,090709,PL
080515,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,837,79.866,76.022,211,20.134,19.164,090710,PL
080517,HUANCAVELICA,TAYACAJA,PAZOS,3282,89.525,85.402,384,10.475,9.992,090711,PL
080518,HUANCAVELICA,TAYACAJA,QUISHUAR,279,71.907,67.229,109,28.093,26.265,090713,PL
080519,HUANCAVELICA,TAYACAJA,SALCABAMBA,1514,73.495,66.902,546,26.505,24.127,090714,PL
080520,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,1145,81.206,77.997,265,18.794,18.052,090716,PL
080523,HUANCAVELICA,TAYACAJA,SURCUBAMBA,1646,75.366,71.163,538,24.634,23.26,090717,PL
080525,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,1002,79.714,0,255,20.286,0,090718,PL
080526,HUANCAVELICA,TAYACAJA,SALCAHUASI,1045,68.167,63.142,488,31.833,29.486,090715,PL
080528,HUANCAVELICA,TAYACAJA,QUICHUAS,2006,87.637,83.167,283,12.363,11.733,090720,PL
080529,HUANCAVELICA,TAYACAJA,ANDAYMARCA,849,85.585,79.494,143,14.415,13.39,090719,PL
080530,HUANCAVELICA,TAYACAJA,ROBLE,516,90.368,0,55,9.632,0,090721,PL
080531,HUANCAVELICA,TAYACAJA,PICHOS,1150,93.193,89.425,84,6.807,6.532,090722,PL
080532,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,661,89.324,84.311,79,10.676,10.077,090723,PL
080601,HUANCAVELICA,HUAYTARA,AYAVI,271,60.762,58.531,175,39.238,37.797,090602,PL
080602,HUANCAVELICA,HUAYTARA,CORDOVA,381,65.128,63.184,204,34.872,33.831,090603,PL
080603,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,163,72.768,68.487,61,27.232,25.63,090604,PL
080604,HUANCAVELICA,HUAYTARA,HUAYTARA,579,61.596,59.385,361,38.404,37.026,090601,PL
080605,HUANCAVELICA,HUAYTARA,LARAMARCA,204,62.769,59.475,121,37.231,35.277,090605,PL
080606,HUANCAVELICA,HUAYTARA,OCOYO,363,73.78,69.942,129,26.22,24.855,090606,PL
080607,HUANCAVELICA,HUAYTARA,PILPICHACA,1689,82.794,78.231,351,17.206,16.258,090607,PL
080608,HUANCAVELICA,HUAYTARA,QUERCO,241,62.597,59.653,144,37.403,35.644,090608,PL
080609,HUANCAVELICA,HUAYTARA,QUITO-ARMA,286,74.674,71.144,97,25.326,24.129,090609,PL
080610,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,449,63.239,58.693,261,36.761,34.118,090610,PL
080611,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,322,62.646,58.545,192,37.354,34.909,090611,PL
080612,HUANCAVELICA,HUAYTARA,SAN ISIDRO,243,57.72,54.73,178,42.28,40.09,090612,PL
080613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,650,56.719,53.942,496,43.281,41.162,090613,PL
080614,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,276,85.714,80.938,46,14.286,13.49,090614,PL
080615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,293,61.814,58.717,181,38.186,36.273,090615,PL
080616,HUANCAVELICA,HUAYTARA,TAMBO,284,55.577,53.184,227,44.423,42.509,090616,PL
080701,HUANCAVELICA,CHURCAMPA,CHURCAMPA,2114,86.075,0,342,13.925,0,090501,PL
080702,HUANCAVELICA,CHURCAMPA,ANCO,2276,89.115,83.523,278,10.885,10.202,090502,PL
080703,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,889,79.588,0,228,20.412,0,090503,PL
080704,HUANCAVELICA,CHURCAMPA,EL CARMEN,1012,85.981,0,165,14.019,0,090504,PL
080705,HUANCAVELICA,CHURCAMPA,LA MERCED,305,75.309,0,100,24.691,0,090505,PL
080706,HUANCAVELICA,CHURCAMPA,LOCROJA,1705,88.71,0,217,11.29,0,090506,PL
080707,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,2030,81.888,0,449,18.112,0,090507,PL
080708,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,348,71.753,69.88,137,28.247,27.51,090508,PL
080709,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,1027,77.334,0,301,22.666,0,090509,PL
080710,HUANCAVELICA,CHURCAMPA,PACHAMARCA,806,82.413,0,172,17.587,0,090510,PL
080711,HUANCAVELICA,CHURCAMPA,COSME,1271,86.639,81.789,196,13.361,12.613,090511,PL
090101,HUANUCO,HUANUCO,HUANUCO,26441,54.749,51.184,21854,45.251,42.304,100101,PL
090102,HUANUCO,HUANUCO,CHINCHAO,4237,54.749,49.125,3502,45.251,40.603,100103,PL
090103,HUANUCO,HUANUCO,CHURUBAMBA,7734,81.72,73.84,1730,18.28,16.517,100104,PL
090104,HUANUCO,HUANUCO,MARGOS,2804,89.129,85.306,342,10.871,10.405,100105,PL
090105,HUANUCO,HUANUCO,QUISQUI,2532,85.024,80.791,446,14.976,14.231,100106,PL
090106,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,2271,75.574,69.705,734,24.426,22.529,100107,PL
090107,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,1623,92.268,86.284,136,7.732,7.23,100108,PL
090108,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,8320,76.372,67.924,2574,23.628,21.014,100109,PL
090109,HUANUCO,HUANUCO,YARUMAYO,1191,88.092,84.289,161,11.908,11.394,100110,PL
090110,HUANUCO,HUANUCO,AMARILIS,25977,59.087,54.854,17987,40.913,37.982,100102,PL
090111,HUANUCO,HUANUCO,PILLCO MARCA,12417,68.139,63.602,5806,31.861,29.739,100111,PL
090112,HUANUCO,HUANUCO,YACUS,1465,92.313,89.602,122,7.687,7.462,100112,PL
090113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,2988,75.397,69.183,975,24.603,22.575,100113,PL
090201,HUANUCO,AMBO,AMBO,5874,62.676,57.963,3498,37.324,34.517,100201,PL
090202,HUANUCO,AMBO,CAYNA,1407,78.647,75.12,382,21.353,20.395,100202,PL
090203,HUANUCO,AMBO,COLPAS,1012,87.847,82.815,140,12.153,11.457,100203,PL
090204,HUANUCO,AMBO,CONCHAMARCA,1959,63.48,59.31,1127,36.52,34.12,100204,PL
090205,HUANUCO,AMBO,HUACAR,2918,66.927,61.187,1442,33.073,30.237,100205,PL
090206,HUANUCO,AMBO,SAN FRANCISCO,796,70.07,65.731,340,29.93,28.076,100206,PL
090207,HUANUCO,AMBO,SAN RAFAEL,3843,77.293,73.2,1129,22.707,21.505,100207,PL
090208,HUANUCO,AMBO,TOMAY KICHWA,1244,54.371,49.151,1044,45.629,41.249,100208,PL
090301,HUANUCO,DOS DE MAYO,LA UNION,1811,77.559,72.731,524,22.441,21.044,100301,PL
090307,HUANUCO,DOS DE MAYO,CHUQUIS,1520,87.963,81.677,208,12.037,11.177,100307,PL
090312,HUANUCO,DOS DE MAYO,MARIAS,2079,88.543,82.928,269,11.457,10.73,100311,PL
090314,HUANUCO,DOS DE MAYO,PACHAS,2547,80.525,75.736,616,19.475,18.317,100313,PL
090316,HUANUCO,DOS DE MAYO,QUIVILLA,460,86.792,83.485,70,13.208,12.704,100316,PL
090317,HUANUCO,DOS DE MAYO,RIPAN,1932,76.364,71.292,598,23.636,22.066,100317,PL
090321,HUANUCO,DOS DE MAYO,SHUNQUI,703,67.857,65.517,333,32.143,31.034,100321,PL
090322,HUANUCO,DOS DE MAYO,SILLAPATA,1308,85.267,81.192,226,14.733,14.029,100322,PL
090323,HUANUCO,DOS DE MAYO,YANAS,1011,75.787,70.306,323,24.213,22.462,100323,PL
090401,HUANUCO,HUAMALIES,LLATA,4816,80.711,75.45,1151,19.289,18.032,100501,PL
090402,HUANUCO,HUAMALIES,ARANCAY,536,81.583,77.457,121,18.417,17.486,100502,PL
090403,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,1647,85.425,79.758,281,14.575,13.608,100503,PL
090404,HUANUCO,HUAMALIES,JACAS GRANDE,2327,86.153,79.911,374,13.847,12.843,100504,PL
090405,HUANUCO,HUAMALIES,JIRCAN,399,69.634,64.984,174,30.366,28.339,100505,PL
090406,HUANUCO,HUAMALIES,MIRAFLORES,1545,92.904,88.135,118,7.096,6.731,100506,PL
090407,HUANUCO,HUAMALIES,MONZON,4916,80.709,76.205,1175,19.291,18.214,100507,PL
090408,HUANUCO,HUAMALIES,PUNCHAO,867,81.562,76.794,196,18.438,17.36,100508,PL
090409,HUANUCO,HUAMALIES,PUÑOS,2004,86.194,81.763,321,13.806,13.097,100509,PL
090410,HUANUCO,HUAMALIES,SINGA,1117,83.796,75.729,216,16.204,14.644,100510,PL
090411,HUANUCO,HUAMALIES,TANTAMAYO,695,73.779,68.338,247,26.221,24.287,100511,PL
090501,HUANUCO,MARAÑON,HUACRACHUCO,3744,61.017,55.64,2392,38.983,35.548,100701,PL
090502,HUANUCO,MARAÑON,CHOLON,1939,77.747,74.178,555,22.253,21.232,100702,PL
090505,HUANUCO,MARAÑON,SAN BUENAVENTURA,755,71.973,65.595,294,28.027,25.543,100703,PL
090506,HUANUCO,MARAÑON,LA MORADA,1211,82.606,77.183,255,17.394,16.252,100704,PL
090507,HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,821,78.265,75.114,228,21.735,20.86,100705,PL
090601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,13435,45.326,42.328,16206,54.674,51.059,100601,FP
090602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,2383,65.92,61.165,1232,34.08,31.622,100602,PL
090603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,1337,62.36,58.538,807,37.64,35.333,100603,PL
090604,HUANUCO,LEONCIO PRADO,LUYANDO,2814,55.668,52.726,2241,44.332,41.99,100605,PL
090605,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,3347,57.243,52.338,2500,42.757,39.093,100606,PL
090606,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,7687,63.713,59.396,4378,36.287,33.828,100604,PL
090607,HUANUCO,LEONCIO PRADO,PUCAYACU,1165,71.648,66.495,461,28.352,26.313,100607,PL
090608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,2152,51.893,48.403,1995,48.107,44.872,100608,PL
090609,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,1211,71.319,65.995,487,28.681,26.54,100609,PL
090611,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,882,74.055,69.285,309,25.945,24.273,100610,PL
090701,HUANUCO,PACHITEA,PANAO,7433,83.611,78.267,1457,16.389,15.342,100801,PL
090702,HUANUCO,PACHITEA,CHAGLLA,3201,68.034,63.816,1504,31.966,29.984,100802,PL
090704,HUANUCO,PACHITEA,MOLINO,5166,84.219,78.439,968,15.781,14.698,100803,PL
090706,HUANUCO,PACHITEA,UMARI,4515,88.184,80.281,605,11.816,10.757,100804,PL
090801,HUANUCO,PUERTO INCA,HONORIA,1450,56.245,53.289,1128,43.755,41.455,100903,PL
090802,HUANUCO,PUERTO INCA,PUERTO INCA,3156,66.316,61.81,1603,33.684,31.394,100901,PL
090803,HUANUCO,PUERTO INCA,CODO DEL POZUZO,1355,46.404,43.318,1565,53.596,50.032,100902,FP
090804,HUANUCO,PUERTO INCA,TOURNAVISTA,1708,72.312,63.755,654,27.688,24.412,100904,PL
090805,HUANUCO,PUERTO INCA,YUYAPICHIS,1513,66.243,61.629,771,33.757,31.405,100905,PL
090901,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,1837,82.972,75.753,377,17.028,15.546,100401,PL
090902,HUANUCO,HUACAYBAMBA,PINRA,2225,82.775,75.424,463,17.225,15.695,100404,PL
090903,HUANUCO,HUACAYBAMBA,CANCHABAMBA,1080,84.573,79.529,197,15.427,14.507,100402,PL
090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,524,83.043,80.615,107,16.957,16.462,100403,PL
091001,HUANUCO,LAURICOCHA,JESUS,1982,86.74,83.418,303,13.26,12.753,101001,PL
091002,HUANUCO,LAURICOCHA,BAÑOS,1087,79.17,74.046,286,20.83,19.482,101002,PL
091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,941,91.448,88.606,88,8.552,8.286,101006,PL
091004,HUANUCO,LAURICOCHA,QUEROPALCA,264,80.734,76.522,63,19.266,18.261,101004,PL
091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,1990,90.249,87.704,215,9.751,9.476,101007,PL
091006,HUANUCO,LAURICOCHA,RONDOS,1837,81.104,78.27,428,18.896,18.236,101005,PL
091007,HUANUCO,LAURICOCHA,JIVIA,767,88.161,83.099,103,11.839,11.159,101003,PL
091101,HUANUCO,YAROWILCA,CHAVINILLO,2773,92.526,87.119,224,7.474,7.037,101101,PL
091102,HUANUCO,YAROWILCA,APARICIO POMARES,2652,91.828,87.467,236,8.172,7.784,101104,PL
091103,HUANUCO,YAROWILCA,CAHUAC,889,84.99,81.56,157,15.01,14.404,101102,PL
091104,HUANUCO,YAROWILCA,CHACABAMBA,887,92.88,89.596,68,7.12,6.869,101103,PL
091105,HUANUCO,YAROWILCA,JACAS CHICO,940,83.112,79.191,191,16.888,16.091,101105,PL
091106,HUANUCO,YAROWILCA,OBAS,2291,90.553,87.21,239,9.447,9.098,101106,PL
091107,HUANUCO,YAROWILCA,PAMPAMARCA,653,91.201,87.416,63,8.799,8.434,101107,PL
091108,HUANUCO,YAROWILCA,CHORAS,1505,93.769,91.212,100,6.231,6.061,101108,PL
100101,ICA,ICA,ICA,38741,39.928,37.801,58285,60.072,56.871,110101,FP
100102,ICA,ICA,LA TINGUIÑA,10824,49.679,47.014,10964,50.321,47.622,110102,FP
100103,ICA,ICA,LOS AQUIJES,5221,50.43,48.244,5132,49.57,47.422,110103,PL
100104,ICA,ICA,PARCONA,13712,47.842,45.329,14949,52.158,49.418,110106,FP
100105,ICA,ICA,PUEBLO NUEVO,1882,53.481,50.975,1637,46.519,44.339,110107,PL
100106,ICA,ICA,SALAS,6808,57.095,54.118,5116,42.905,40.668,110108,PL
100107,ICA,ICA,SAN JOSE DE LOS MOLINOS,2333,52.345,49.893,2124,47.655,45.423,110109,PL
100108,ICA,ICA,SAN JUAN BAUTISTA,2086,43.916,42.433,2664,56.084,54.19,110110,FP
100109,ICA,ICA,SANTIAGO,9737,65.831,62.047,5054,34.169,32.205,110111,PL
100110,ICA,ICA,SUBTANJALLA,7144,49.066,46.951,7416,50.934,48.738,110112,FP
100111,ICA,ICA,YAUCA DEL ROSARIO,880,56.811,54.829,669,43.189,41.682,110114,PL
100112,ICA,ICA,TATE,1587,52.654,50.429,1427,47.346,45.345,110113,PL
100113,ICA,ICA,PACHACUTEC,2574,58.065,56.005,1859,41.935,40.448,110105,PL
100114,ICA,ICA,OCUCAJE,1704,55.577,53.283,1362,44.423,42.589,110104,PL
100201,ICA,CHINCHA,CHINCHA ALTA,18644,41.665,38.662,26103,58.335,54.13,110201,FP
100202,ICA,CHINCHA,CHAVIN,1263,81.536,79.235,286,18.464,17.942,110203,PL
100203,ICA,CHINCHA,CHINCHA BAJA,4297,51.112,48.049,4110,48.888,45.958,110204,PL
100204,ICA,CHINCHA,EL CARMEN,4556,57.251,53.701,3402,42.749,40.099,110205,PL
100205,ICA,CHINCHA,GROCIO PRADO,6218,47.067,44.452,6993,52.933,49.993,110206,FP
100206,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,434,61.473,60.362,272,38.527,37.83,110209,PL
100207,ICA,CHINCHA,SUNAMPE,6353,45.022,41.769,7758,54.978,51.006,110210,FP
100208,ICA,CHINCHA,TAMBO DE MORA,1130,37.098,35.312,1916,62.902,59.875,110211,FP
100209,ICA,CHINCHA,ALTO LARAN,2443,52.696,50.247,2193,47.304,45.105,110202,PL
100210,ICA,CHINCHA,PUEBLO NUEVO,14749,48.457,45.797,15688,51.543,48.713,110207,FP
100211,ICA,CHINCHA,SAN JUAN DE YANAC,437,71.057,66.212,178,28.943,26.97,110208,PL
100301,ICA,NAZCA,NAZCA,7704,43.842,41.693,9868,56.158,53.404,110301,FP
100302,ICA,NAZCA,CHANGUILLO,892,60.763,59.034,576,39.237,38.12,110302,PL
100303,ICA,NAZCA,EL INGENIO,770,37.987,36.632,1257,62.013,59.8,110303,FP
100304,ICA,NAZCA,MARCONA,5384,63.958,60.761,3034,36.042,34.24,110304,PL
100305,ICA,NAZCA,VISTA ALEGRE,5114,46.235,44.067,5947,53.765,51.245,110305,FP
100401,ICA,PISCO,PISCO,15732,41.181,38.491,22470,58.819,54.977,110501,FP
100402,ICA,PISCO,HUANCANO,659,56.664,55.193,504,43.336,42.211,110502,PL
100403,ICA,PISCO,HUMAY,2623,67.205,64.829,1280,32.795,31.636,110503,PL
100404,ICA,PISCO,INDEPENDENCIA,4871,65.164,61.565,2604,34.836,32.912,110504,PL
100405,ICA,PISCO,PARACAS,2073,55.921,53.9,1634,44.079,42.486,110505,PL
100406,ICA,PISCO,SAN ANDRES,3663,40.759,38.639,5324,59.241,56.16,110506,FP
100407,ICA,PISCO,SAN CLEMENTE,7571,58.23,55.094,5431,41.77,39.521,110507,PL
100408,ICA,PISCO,TUPAC AMARU INCA,4706,51.937,49.011,4355,48.063,45.355,110508,PL
100501,ICA,PALPA,PALPA,2088,45.941,44.023,2457,54.059,51.803,110401,FP
100502,ICA,PALPA,LLIPATA,561,53.582,51,486,46.418,44.182,110402,PL
100503,ICA,PALPA,RIO GRANDE,1041,57.166,55.343,780,42.834,41.467,110403,PL
100504,ICA,PALPA,SANTA CRUZ,460,52.632,50.998,414,47.368,45.898,110404,PL
100505,ICA,PALPA,TIBILLO,139,56.504,55.823,107,43.496,42.972,110405,PL
110101,JUNIN,HUANCAYO,HUANCAYO,42112,53.551,50.231,36527,46.449,43.569,120101,PL
110103,JUNIN,HUANCAYO,CARHUACALLANGA,129,69.73,66.839,56,30.27,29.016,120104,PL
110104,JUNIN,HUANCAYO,COLCA,396,64.495,59.016,218,35.505,32.489,120112,PL
